,Formatted date,Name,Symbol,Price($),Market Cap ($),Circulating Supply
1863,2014-03-30,Dash,DASH,0.6625,2561406.3,3866357
1864,2014-04-13,Dash,DASH,0.539,2164284.82,4015172
1865,2014-04-20,Dash,DASH,0.7229,2958105.09,4091849
1866,2014-04-27,Dash,DASH,1.71,7100813.26,4160508
1867,2014-05-04,Dash,DASH,1.55,6537964.39,4217081
1868,2014-05-11,Dash,DASH,2.57,10967002.39,4266030
1869,2014-05-18,Dash,DASH,6.38,27439485.61,4301024
1870,2014-05-25,Dash,DASH,15.13,65445424.09,4325709
1871,2014-06-01,Dash,DASH,12.93,56209180.93,4347579
1872,2014-06-08,Dash,DASH,9.5,41481508.52,4367048
1873,2014-06-15,Dash,DASH,10.35,45394479.88,4387092
1874,2014-06-22,Dash,DASH,9.46,41683308.99,4407270
1875,2014-06-29,Dash,DASH,9.23,40861687.9,4426671
1876,2014-07-06,Dash,DASH,6.66,29617771.23,4446184
1877,2014-07-13,Dash,DASH,6.35,28387008.55,4466913
1878,2014-07-20,Dash,DASH,7.11,31911764.77,4488133
1879,2014-07-27,Dash,DASH,5.83,26301201.11,4508122
1880,2014-08-03,Dash,DASH,5.8,26266328.73,4529346
1881,2014-08-10,Dash,DASH,5.72,26010564.6,4548644
1882,2014-08-17,Dash,DASH,2.36,10795686.17,4568039
1883,2014-08-24,Dash,DASH,3.09,14168313.14,4587779
1884,2014-08-31,Dash,DASH,2.41,11087255.81,4608509
1885,2014-09-07,Dash,DASH,2.9,13444558.03,4629609
1886,2014-09-14,Dash,DASH,2.8,13024353.94,4651081
1887,2014-09-21,Dash,DASH,2.97,13874335.09,4670689
1888,2014-09-28,Dash,DASH,2.9,13617927.59,4691492
1889,2014-10-05,Dash,DASH,2.25,10625187.12,4714224
1890,2014-10-12,Dash,DASH,2.14,10135152.87,4740174
1891,2014-10-19,Dash,DASH,2.27,10799823.06,4766453
1892,2014-10-26,Dash,DASH,1.93,9235022.6,4793486
1893,2014-11-02,Dash,DASH,1.66,8005087.13,4820570
1894,2014-11-09,Dash,DASH,2.99,14489432.11,4843911
1895,2014-11-16,Dash,DASH,2.74,13315530.11,4863451
1896,2014-11-23,Dash,DASH,2.31,11263765.86,4883071
1897,2014-11-30,Dash,DASH,2.39,11695805.94,4903621
1898,2014-12-07,Dash,DASH,2.37,11664878.9,4924140
1899,2014-12-14,Dash,DASH,2.24,11065101.71,4944218
1900,2014-12-21,Dash,DASH,1.91,9490148.96,4965626
1901,2014-12-28,Dash,DASH,1.95,9727859.93,4986968
1902,2015-01-04,Dash,DASH,1.63,8152158.19,5008126
1903,2015-01-11,Dash,DASH,1.64,8234998.93,5030049
1904,2015-01-18,Dash,DASH,1.31,6621034.11,5051351
1905,2015-01-25,Dash,DASH,1.81,9161231.76,5071928
1906,2015-02-01,Dash,DASH,1.88,9588423.11,5090573
1907,2015-02-08,Dash,DASH,1.84,9389048.13,5109966
1908,2015-02-15,Dash,DASH,2.76,14165257.75,5128668
1909,2015-02-22,Dash,DASH,2.53,12999946.81,5147108
1910,2015-03-01,Dash,DASH,3.33,17199121.16,5165780
1911,2015-03-08,Dash,DASH,3.39,17570324.53,5184139
1912,2015-03-15,Dash,DASH,3.12,16245688.33,5202317
1913,2015-03-22,Dash,DASH,4.61,24047777.65,5220586
1914,2015-03-29,Dash,DASH,4.6,24101447.65,5238589
1915,2015-04-05,Dash,DASH,4.17,21939785.25,5258071
1916,2015-04-12,Dash,DASH,3.3,17401249.89,5277208
1917,2015-04-19,Dash,DASH,2.8,14838968.27,5296335
1918,2015-04-26,Dash,DASH,3.05,16223706.07,5316290
1919,2015-05-03,Dash,DASH,2.7,14424045.71,5336255
1920,2015-05-10,Dash,DASH,2.68,14376352.95,5355806
1921,2015-05-17,Dash,DASH,2.93,15746928.4,5374899
1922,2015-05-24,Dash,DASH,2.9,15648535.73,5395178
1923,2015-05-31,Dash,DASH,2.76,14938814.3,5415857
1924,2015-06-07,Dash,DASH,2.81,15278947.69,5436880
1925,2015-06-14,Dash,DASH,2.81,15337249.7,5459413
1926,2015-06-21,Dash,DASH,2.84,15581959.93,5482231
1927,2015-06-28,Dash,DASH,2.73,15062423.64,5509643
1928,2015-07-05,Dash,DASH,3.09,17135822.76,5538286
1929,2015-07-12,Dash,DASH,4.1,22803395.45,5566488
1930,2015-07-19,Dash,DASH,3.62,20242257.46,5591980
1931,2015-07-26,Dash,DASH,3.78,21209965.29,5614199
1932,2015-08-02,Dash,DASH,3.62,20390786.09,5636377
1933,2015-08-09,Dash,DASH,3.11,17591317.47,5659192
1934,2015-08-16,Dash,DASH,2.94,16700490.1,5682891
1935,2015-08-23,Dash,DASH,2.64,15049643.02,5706797
1936,2015-08-30,Dash,DASH,2.56,14650286.41,5731574
1937,2015-09-06,Dash,DASH,2.49,14304072.77,5753391
1938,2015-09-13,Dash,DASH,2.34,13505956.96,5782325
1939,2015-09-20,Dash,DASH,2.39,13889314.77,5803820
1940,2015-09-27,Dash,DASH,2.36,13777765.12,5826095
1941,2015-10-04,Dash,DASH,2.17,12708658.26,5849971
1942,2015-10-11,Dash,DASH,2.39,14050057.21,5882569
1943,2015-10-18,Dash,DASH,2.37,14003636.28,5905035
1944,2015-10-25,Dash,DASH,2.17,12869225.64,5927932
1945,2015-11-01,Dash,DASH,2.66,15842369.86,5947516
1946,2015-11-08,Dash,DASH,2.53,15118039.0,5974036
1947,2015-11-15,Dash,DASH,2.31,13818386.12,5991160
1948,2015-11-22,Dash,DASH,2.06,12398408.28,6007558
1949,2015-11-29,Dash,DASH,2.15,12969494.4,6024448
1950,2015-12-06,Dash,DASH,2.34,14154013.93,6040920
1951,2015-12-13,Dash,DASH,2.73,16551876.95,6058257
1952,2015-12-20,Dash,DASH,2.49,15152197.89,6075184
1953,2015-12-27,Dash,DASH,2.65,16121933.07,6092314
1954,2016-01-03,Dash,DASH,3.24,19794713.11,6109219
1955,2016-01-10,Dash,DASH,3.29,20209347.56,6133882
1956,2016-01-17,Dash,DASH,4.95,30466572.18,6150529
1957,2016-01-24,Dash,DASH,4.4,27109155.59,6167062
